"","final","seasonal","seasonaladj","trend","irregular","adjustfac"
"278",11290.4328818394,0.999261951961749,11290.4328818394,11240.2992258373,1.00446017094339,0.999261951961749
"279",11252.6196170384,1.00144680825583,11252.6196170384,11257.0263673211,0.999608533360509,1.00144680825583
"280",11249.2976124977,1.00088915662532,11249.2976124977,11274.4672581849,0.997767553436381,1.00088915662532
"281",11295.6491569532,0.999951383320642,11295.6491569532,11295.7111574357,0.999994511148383,0.999951383320642
"282",11327.0595928691,0.999244323489346,11327.0595928691,11322.3467313807,1.00041624422924,0.999244323489346
"283",11353.7128842206,0.999391134486924,11353.7128842206,11350.8041835927,1.00025625502659,0.999391134486924
"284",11377.6834671601,0.999931140010853,11377.6834671601,11382.4627177471,0.999580121568981,0.999931140010853
"285",11417.4733613034,0.999687026963818,11417.4733613034,11421.1503782193,0.999678051965512,0.999687026963818
"286",11461.3859078984,1.00033277756567,11461.3859078984,11465.1953136665,0.999667741746751,1.00033277756567
"287",11520.0032829223,1.00098061752243,11520.0032829223,11508.8695587421,1.00096740380307,1.00098061752243
"288",11555.5115542442,1.00026727036197,11555.5115542442,11549.2610134324,1.0005412069919,1.00026727036197
"289",11554.7426520907,0.999044318647053,11554.7426520907,11588.5204622088,0.997085235321609,0.999044318647053
"290",11626.7612354957,0.999022837463884,11626.7612354957,11630.7437564486,0.999657586734233,0.999022837463884
"291",11685.2574273922,1.0008508646617,11685.2574273922,11679.0068322457,1.00053519920283,1.0008508646617
"292",11732.0233901963,1.00045828495434,11732.0233901963,11731.1436924627,1.00007498823274,1.00045828495434
"293",11780.1282292595,0.999870270575177,11780.1282292595,11784.9127354057,0.999594014291523,0.999870270575177
"294",11840.6664049038,0.999774809557788,11840.6664049038,11836.9075442347,1.00031755428139,0.999774809557788
"295",11882.7221822929,0.999703587928858,11882.7221822929,11888.3745646196,0.999524545403914,0.999703587928858
"296",11956.5037919283,1.00019204678154,11956.5037919283,11938.2602280555,1.00152815934016,1.00019204678154
"297",11965.4546381752,0.999953646711138,11965.4546381752,11983.6693303152,0.998480040491946,0.999953646711138
"298",12034.8281323468,1.00005582694209,12034.8281323468,12019.0078286263,1.00131627368465,1.00005582694209
"299",12046.6505648721,1.00097532796064,12046.6505648721,12042.3744094093,1.00035509238605,1.00097532796064
"300",12060.4559333385,1.00059235460923,12060.4559333385,12057.1933312099,1.0002705938305,1.00059235460923
"301",12049.8715057289,0.998890319641789,12049.8715057289,12070.8851812478,0.998259143782466,0.998890319641789
"302",12097.2629479389,0.998829243606602,12097.2629479389,12092.8504157991,1.00036488768058,0.998829243606602
"303",12127.4517672481,1.00039152765502,12127.4517672481,12128.5376963809,0.999910464957942,1.00039152765502
"304",12167.0166579093,1.0002698559707,12167.0166579093,12174.4034966084,0.999393248408337,1.0002698559707
"305",12235.232018105,0.999866613227884,12235.232018105,12226.594780206,1.00070643037201,0.999866613227884
